detalle_id,orden_id,producto_id,cantidad,precio_unitario
11222,4417,144,1,3686.77
11223,4418,185,3,2389.91
11224,4418,20,2,2899.3
11225,4418,7,3,2620.55
11226,4418,448,2,2414.09
11227,4419,316,3,2102.99
11228,4420,375,1,3752.59
11229,4421,228,1,2870.8
11230,4422,323,1,4036.29
11231,4423,393,3,4114.42
11232,4423,186,3,268.43
11233,4424,145,1,4386.96
11234,4425,122,2,1383.27
11235,4425,57,3,2811.97
11236,4426,298,1,3218.49
11237,4426,216,1,469.58
11238,4426,136,1,4376.88
11239,4426,10,2,4274.14
11240,4427,16,3,1220.76
11241,4427,47,1,4194.71
11242,4427,454,1,1848.68
11243,4427,317,2,4139.7
11244,4428,4,2,1818.67
11245,4428,435,1,1757.98
11246,4429,415,2,274.53
11247,4429,498,1,3532.25
11248,4430,40,3,4039.53
11249,4430,199,2,3459.96
11250,4431,390,2,1703.55
11251,4431,198,1,3383.91
11252,4432,60,1,620.69
11253,4432,195,2,500.45
11254,4433,463,3,736.49
11255,4434,98,1,2661.79
11256,4434,54,1,4144.84
11257,4435,44,3,2348.44
11258,4435,354,3,1353.11
11259,4435,230,2,2563.86
11260,4435,62,2,1595.44
11261,4436,472,2,2740.35
11262,4436,379,1,4036.88
11263,4436,129,3,3643.71
11264,4436,24,3,804.2
11265,4437,15,3,4170.08
11266,4437,284,3,3113.97
11267,4437,38,1,2556.1
11268,4438,431,2,3595.57
11269,4439,395,1,896.44
11270,4439,226,3,1903.52
11271,4439,409,2,2540.33
11272,4439,415,1,274.53
11273,4440,116,1,2193.35
11274,4440,187,2,365.39
11275,4440,307,2,3718.26
11276,4440,189,1,2132.86
11277,4441,94,1,402.05
11278,4441,136,3,4376.88
11279,4441,57,1,2811.97
11280,4442,361,3,1205.49
11281,4442,96,2,2743.96
11282,4443,51,2,1127.15
11283,4443,28,3,2353.96
11284,4443,204,2,4066.06
11285,4443,213,1,3857.96
11286,4444,151,1,237.73
11287,4444,298,1,3218.49
11288,4445,453,2,2643.14
11289,4445,229,2,1406.29
11290,4445,226,1,1903.52
11291,4446,297,2,646.69
11292,4446,23,1,2321.94
11293,4446,189,2,2132.86
11294,4447,99,3,794.57
11295,4447,78,2,2350.68
11296,4447,66,3,1498.19
11297,4448,356,2,2384.68
11298,4448,406,1,1325.22
11299,4448,347,2,1905.46
11300,4448,394,1,3605.66
11301,4449,270,3,1406.93
11302,4449,238,3,630.17
11303,4449,484,3,3514.45
11304,4450,206,3,1966.12
11305,4451,51,1,1127.15
11306,4451,245,2,2692.75
11307,4452,48,1,1022.62
11308,4453,84,1,2530.84
11309,4453,371,1,1303.24
11310,4453,135,2,270.86
11311,4454,187,2,365.39
11312,4454,455,2,327.73
11313,4454,157,1,89.74
11314,4455,469,3,2739.71
11315,4456,228,3,2870.8
11316,4456,39,2,4327.51
11317,4457,48,1,1022.62
11318,4457,294,3,2795.41
11319,4457,457,2,538.16
11320,4458,306,2,1851.66
11321,4458,165,3,3312.69
11322,4458,159,1,3480.05
11323,4458,464,3,608.69
11324,4459,244,1,1675.44
11325,4459,380,1,4178.67
11326,4459,417,2,4016.18
11327,4460,458,1,1096.82
11328,4461,478,2,4426.93
11329,4462,453,1,2643.14
11330,4462,465,2,119.9
11331,4462,46,1,3382.11
11332,4462,237,1,1823.45
11333,4463,59,1,1297.19
11334,4464,232,3,4488.28
11335,4464,110,1,3895.87
11336,4465,341,3,2720.45
11337,4466,233,1,2609.88
11338,4467,481,1,3003.63
11339,4468,241,2,2382.9
11340,4468,301,2,4168.19
11341,4468,195,2,500.45
11342,4469,16,1,1220.76
11343,4470,341,3,2720.45
11344,4471,149,2,2154.07
11345,4471,439,3,3340.18
11346,4471,67,1,882.83
11347,4472,284,2,3113.97
11348,4472,420,1,3651.38
11349,4472,492,1,2207.18
11350,4472,77,2,648.4
11351,4473,106,3,4195.57
11352,4473,139,1,1571.51
11353,4473,391,2,1011.82
11354,4474,429,1,1306.05
11355,4475,450,2,1383.82
11356,4475,243,3,448.7
11357,4475,163,2,2220.9
11358,4476,74,3,1973.37
11359,4476,141,1,1519.61
11360,4476,466,1,2977.77
11361,4476,386,1,3798.71
11362,4477,330,2,245.38
11363,4478,65,1,3049.76
11364,4478,381,2,1382.08
11365,4478,38,3,2556.1
11366,4479,205,3,3809.6
11367,4479,29,3,4140.34
11368,4479,115,2,2897.05
11369,4480,322,3,846.01
11370,4481,315,2,1821.28
11371,4481,77,3,648.4
11372,4481,122,2,1383.27
11373,4482,164,2,3559.1
11374,4482,76,2,3635.22
11375,4482,34,2,2302.76
11376,4482,433,2,1833.63
11377,4483,97,1,3525.33
11378,4483,390,1,1703.55
11379,4483,474,2,4173.21
11380,4484,298,1,3218.49
11381,4484,406,2,1325.22
11382,4484,162,1,3170.91
11383,4485,331,1,2566.44
11384,4485,421,1,2576.66
11385,4485,148,3,3480.93
11386,4486,244,3,1675.44
11387,4486,476,1,1690.17
11388,4487,329,2,4276.4
11389,4487,346,3,1523.44
11390,4488,381,3,1382.08
11391,4488,454,1,1848.68
11392,4488,405,3,4020.0
11393,4488,124,1,1712.72
11394,4489,279,1,3105.03
11395,4489,307,3,3718.26
11396,4489,435,2,1757.98
11397,4489,351,3,4195.09
11398,4490,296,2,166.08
11399,4490,428,2,552.35
11400,4490,351,3,4195.09
11401,4490,384,2,344.65
11402,4491,58,3,3916.02
11403,4492,8,1,3324.23
11404,4492,141,3,1519.61
11405,4493,325,2,3594.36
11406,4493,440,3,558.74
11407,4493,496,2,4100.09
11408,4494,157,1,89.74
11409,4494,429,2,1306.05
11410,4494,256,3,2822.54
11411,4494,124,1,1712.72
11412,4495,336,3,65.72
11413,4495,425,2,1198.33
11414,4495,335,1,854.1
11415,4496,389,1,1258.16
11416,4496,309,3,2435.91
11417,4496,245,2,2692.75
11418,4496,18,3,2782.15
11419,4497,80,2,262.31
11420,4497,429,1,1306.05
11421,4497,487,1,1336.98
11422,4498,409,2,2540.33
11423,4498,442,1,1420.76
11424,4498,164,3,3559.1
11425,4498,25,1,2964.84
11426,4499,10,1,4274.14
11427,4499,43,3,1073.19
11428,4499,467,2,426.75
11429,4499,383,3,3100.45
11430,4500,286,2,2970.23
11431,4500,294,3,2795.41
11432,4500,357,1,308.92
11433,4500,230,3,2563.86
11434,4501,87,2,2941.9
11435,4501,290,3,4327.32
11436,4501,11,3,1832.5
11437,4502,17,2,218.01
11438,4502,307,3,3718.26
11439,4502,180,1,2902.02
11440,4503,272,2,1631.43
11441,4504,374,3,3273.57
11442,4504,79,1,1385.15
11443,4504,200,2,2091.31
11444,4504,204,1,4066.06
11445,4505,148,2,3480.93
11446,4505,40,3,4039.53
11447,4506,47,3,4194.71
11448,4507,442,3,1420.76
11449,4507,138,3,451.38
11450,4507,19,3,4337.71
11451,4508,91,3,4306.85
11452,4508,379,3,4036.88
11453,4508,250,1,1131.56
11454,4508,263,3,1652.98
11455,4509,202,3,2295.88
11456,4510,46,1,3382.11
11457,4510,391,1,1011.82
11458,4511,236,3,269.43
11459,4512,309,3,2435.91
11460,4512,72,1,4407.76
11461,4512,450,1,1383.82
11462,4513,124,1,1712.72
11463,4513,490,1,802.4
11464,4514,200,1,2091.31
11465,4514,249,2,3844.8
11466,4514,256,1,2822.54
11467,4515,266,2,493.24
11468,4515,436,2,2679.82
11469,4516,218,1,1161.86
11470,4517,359,2,3114.51
11471,4517,60,1,620.69
11472,4517,491,1,3649.59
11473,4517,495,2,113.2
11474,4518,255,3,2378.53
11475,4518,335,2,854.1
11476,4519,74,2,1973.37
11477,4519,104,3,2381.72
11478,4520,120,2,1326.09
11479,4520,359,1,3114.51
11480,4520,251,1,3915.95
11481,4520,442,3,1420.76
11482,4521,370,3,994.9
11483,4521,78,2,2350.68
11484,4521,7,1,2620.55
11485,4522,225,3,4152.33
11486,4523,459,2,2832.2
11487,4523,247,1,2823.16
11488,4524,333,1,278.33
11489,4524,261,3,4256.04
11490,4524,234,3,1339.53
11491,4525,74,3,1973.37
11492,4525,176,2,1112.6
11493,4525,26,3,4485.84
11494,4526,340,2,2069.14
11495,4526,492,1,2207.18
11496,4527,443,3,533.91
11497,4528,184,3,2905.79
11498,4528,353,3,3425.07
11499,4528,435,3,1757.98
11500,4529,254,3,3343.06
11501,4529,312,3,2358.23
11502,4529,410,1,1608.92
11503,4529,496,2,4100.09
11504,4530,344,2,1603.14
11505,4530,402,1,1533.14
11506,4530,94,2,402.05
11507,4531,233,3,2609.88
11508,4531,77,3,648.4
11509,4531,114,3,2879.54
11510,4532,217,3,665.92
11511,4533,66,3,1498.19
11512,4534,44,2,2348.44
11513,4534,123,1,2706.67
11514,4535,338,3,3643.17
11515,4536,123,3,2706.67
11516,4537,26,1,4485.84
11517,4537,55,2,2242.36
11518,4538,97,3,3525.33
11519,4538,191,1,3708.02
11520,4538,485,1,4081.95
11521,4539,208,2,3457.4
11522,4539,499,3,3607.21
11523,4539,296,2,166.08
11524,4540,88,1,1630.24
11525,4541,422,1,2133.83
11526,4541,374,1,3273.57
11527,4542,439,1,3340.18
11528,4542,88,3,1630.24
11529,4543,403,2,2366.57
11530,4543,128,3,1116.05
11531,4543,269,2,145.62
11532,4543,386,1,3798.71
11533,4544,107,1,1150.91
11534,4544,300,1,1056.92
11535,4544,426,2,3163.29
11536,4545,270,2,1406.93
11537,4546,491,3,3649.59
11538,4546,266,1,493.24
11539,4546,106,1,4195.57
11540,4546,246,1,803.19
11541,4547,218,3,1161.86
11542,4548,72,3,4407.76
11543,4548,193,1,3317.64
11544,4549,317,3,4139.7
11545,4550,229,2,1406.29
11546,4550,35,1,1359.42
11547,4551,39,2,4327.51
11548,4551,474,3,4173.21
11549,4552,139,3,1571.51
11550,4552,366,3,57.04
11551,4552,307,1,3718.26
11552,4553,102,2,1816.85
11553,4554,333,3,278.33
11554,4554,225,1,4152.33
11555,4554,455,3,327.73
11556,4555,50,1,2270.55
11557,4556,229,3,1406.29
11558,4556,32,2,2748.32
11559,4557,203,2,4493.03
11560,4557,87,2,2941.9
11561,4557,157,2,89.74
11562,4558,226,2,1903.52
11563,4559,8,2,3324.23
11564,4560,471,2,1761.98
11565,4560,183,3,2209.9
11566,4561,438,2,1100.89
11567,4561,105,3,1217.91
11568,4562,342,1,1287.6
11569,4563,342,3,1287.6
11570,4564,290,3,4327.32
11571,4564,334,1,3470.41
11572,4565,30,1,3742.45
11573,4565,413,3,4020.48
11574,4565,477,3,406.28
11575,4566,252,3,1577.56
11576,4566,247,1,2823.16
11577,4566,303,2,344.31
11578,4567,377,1,3597.78
11579,4567,182,2,844.94
11580,4567,113,2,2679.2
11581,4567,238,2,630.17
11582,4568,165,1,3312.69
11583,4569,381,2,1382.08
11584,4569,18,1,2782.15
11585,4570,211,2,2701.14
11586,4570,214,1,3709.4
11587,4570,349,3,2697.61
11588,4570,457,3,538.16
11589,4571,110,1,3895.87
11590,4571,392,1,1715.26
11591,4571,464,3,608.69
11592,4571,120,1,1326.09
11593,4572,357,3,308.92
11594,4572,48,2,1022.62
11595,4572,54,2,4144.84
11596,4572,494,3,2790.3
11597,4573,14,1,3629.44
11598,4573,305,2,3907.15
11599,4574,372,1,1386.26
11600,4574,59,2,1297.19
11601,4575,118,2,742.94
11602,4576,319,1,3265.78
11603,4576,40,1,4039.53
11604,4576,498,2,3532.25
11605,4576,239,3,931.58
11606,4577,15,1,4170.08
11607,4577,213,3,3857.96
11608,4578,451,1,1405.25
11609,4578,27,2,3030.0
11610,4579,265,2,4410.08
11611,4579,67,1,882.83
11612,4579,24,1,804.2
11613,4580,94,3,402.05
11614,4580,425,2,1198.33
11615,4580,139,1,1571.51
11616,4580,230,2,2563.86
11617,4581,287,1,1462.86
11618,4581,139,1,1571.51
11619,4581,478,2,4426.93
11620,4581,245,2,2692.75
11621,4582,394,2,3605.66
11622,4583,428,3,552.35
11623,4583,69,3,868.42
11624,4583,295,1,1077.56
11625,4584,367,2,3595.46
11626,4584,457,2,538.16
11627,4584,113,3,2679.2
11628,4585,67,1,882.83
11629,4586,82,3,3783.42
11630,4586,465,1,119.9
11631,4586,460,3,1747.96
11632,4586,383,2,3100.45
11633,4587,281,3,1515.32
11634,4587,417,1,4016.18
11635,4587,339,1,1108.56
11636,4587,497,2,2037.61
11637,4588,6,1,2537.97
11638,4588,472,3,2740.35
11639,4588,276,3,725.1
11640,4589,277,3,660.81
11641,4589,441,2,2520.14
11642,4589,410,2,1608.92
11643,4589,481,2,3003.63
11644,4590,168,3,2465.17
11645,4590,488,3,3384.94
11646,4590,361,3,1205.49
11647,4590,229,3,1406.29
11648,4591,423,3,2917.66
11649,4592,135,2,270.86
11650,4592,151,2,237.73
11651,4592,95,1,1460.11
11652,4592,18,3,2782.15
11653,4593,463,2,736.49
11654,4593,44,3,2348.44
11655,4593,499,3,3607.21
11656,4594,215,2,2525.64
11657,4594,248,1,938.6
11658,4594,409,3,2540.33
11659,4595,25,3,2964.84
11660,4595,60,2,620.69
11661,4596,410,3,1608.92
11662,4596,162,3,3170.91
11663,4596,308,1,2771.2
11664,4596,377,1,3597.78
11665,4597,37,1,1163.13
11666,4598,443,2,533.91
11667,4598,322,1,846.01
11668,4598,41,2,567.39
11669,4599,199,3,3459.96
11670,4600,10,2,4274.14
11671,4600,293,2,635.38
11672,4600,37,2,1163.13
11673,4600,432,2,365.61
11674,4601,266,1,493.24
11675,4601,132,1,657.98
11676,4601,3,1,1677.12
11677,4602,20,3,2899.3
11678,4602,12,2,2782.41
11679,4602,150,2,4216.16
11680,4603,129,2,3643.71
11681,4603,320,3,4223.4
11682,4603,237,1,1823.45
11683,4604,375,2,3752.59
11684,4604,496,2,4100.09
11685,4604,275,1,4251.41
11686,4605,209,3,1652.04
11687,4605,10,3,4274.14
11688,4605,145,3,4386.96
11689,4606,441,2,2520.14
11690,4606,145,2,4386.96
11691,4607,162,2,3170.91
11692,4607,228,1,2870.8
11693,4608,495,1,113.2
11694,4609,357,2,308.92
11695,4610,379,3,4036.88
11696,4610,41,1,567.39
11697,4610,46,1,3382.11
11698,4611,406,2,1325.22
11699,4612,91,2,4306.85
11700,4612,349,1,2697.61
11701,4612,337,3,2090.96
11702,4613,189,3,2132.86
11703,4614,309,1,2435.91
11704,4614,12,1,2782.41
11705,4614,158,2,2164.95
11706,4615,225,1,4152.33
11707,4616,132,3,657.98
11708,4616,37,2,1163.13
11709,4616,324,2,1162.87
11710,4616,222,2,3177.67
11711,4617,450,1,1383.82
11712,4617,97,3,3525.33
11713,4617,420,1,3651.38
11714,4617,395,3,896.44
11715,4618,398,1,3061.39
11716,4618,422,3,2133.83
11717,4619,63,2,2084.52
11718,4619,299,2,2236.93
11719,4620,30,2,3742.45
11720,4620,84,1,2530.84
11721,4620,186,2,268.43
11722,4620,158,3,2164.95
11723,4621,472,2,2740.35
11724,4621,150,3,4216.16
11725,4621,143,2,2467.2
11726,4622,188,3,2968.08
11727,4622,390,3,1703.55
11728,4622,486,3,1923.52
11729,4623,129,2,3643.71
11730,4623,350,1,4350.01
11731,4624,95,1,1460.11
11732,4624,261,1,4256.04
11733,4625,443,3,533.91
11734,4625,228,1,2870.8
11735,4626,483,3,2778.02
11736,4626,382,2,2520.54
11737,4626,350,2,4350.01
11738,4627,400,2,565.47
11739,4627,297,3,646.69
11740,4628,295,2,1077.56
11741,4628,48,2,1022.62
11742,4628,368,3,3608.06
11743,4629,11,3,1832.5
11744,4629,456,3,53.75
11745,4629,3,2,1677.12
11746,4630,174,3,2301.51
11747,4630,436,2,2679.82
11748,4630,390,2,1703.55
11749,4630,443,1,533.91
11750,4631,330,2,245.38
11751,4631,384,3,344.65
11752,4632,287,2,1462.86
11753,4632,10,1,4274.14
11754,4632,330,2,245.38
11755,4632,491,2,3649.59
11756,4633,215,3,2525.64
11757,4633,412,2,1139.47
11758,4633,131,1,1887.42
11759,4633,438,2,1100.89
11760,4634,165,1,3312.69
11761,4635,439,1,3340.18
11762,4635,76,3,3635.22
11763,4635,180,1,2902.02
11764,4636,63,3,2084.52
11765,4636,217,3,665.92
11766,4636,65,2,3049.76
11767,4636,434,2,1134.43
11768,4637,223,2,2698.78
11769,4637,414,3,628.83
11770,4637,235,2,1545.95
11771,4637,222,1,3177.67
11772,4638,302,1,3353.53
11773,4639,458,1,1096.82
11774,4639,187,2,365.39
11775,4640,65,3,3049.76
11776,4640,176,3,1112.6
11777,4640,296,3,166.08
11778,4641,58,2,3916.02
11779,4641,230,3,2563.86
11780,4642,433,3,1833.63
11781,4642,476,2,1690.17
11782,4642,434,2,1134.43
11783,4642,8,2,3324.23
11784,4643,295,3,1077.56
11785,4643,60,2,620.69
11786,4643,14,3,3629.44
11787,4644,376,3,4154.14
11788,4644,403,3,2366.57
11789,4644,109,3,177.14
11790,4644,408,3,1267.68
11791,4645,249,2,3844.8
11792,4645,24,2,804.2
11793,4645,339,2,1108.56
11794,4645,156,2,2651.9
11795,4646,140,1,4490.94
11796,4647,413,2,4020.48
11797,4647,231,1,1032.55
11798,4647,434,1,1134.43
11799,4648,488,3,3384.94
11800,4648,384,1,344.65
11801,4648,10,2,4274.14
11802,4649,493,3,3838.93
11803,4649,145,2,4386.96
11804,4649,132,1,657.98
11805,4650,235,1,1545.95
11806,4650,416,2,1947.77
11807,4650,166,2,1643.85
11808,4651,252,2,1577.56
11809,4651,133,3,2798.9
11810,4652,183,2,2209.9
11811,4652,173,3,2460.15
11812,4652,376,3,4154.14
11813,4653,200,3,2091.31
11814,4653,483,2,2778.02
11815,4653,427,1,2067.11
11816,4653,482,1,2869.91
11817,4654,354,1,1353.11
11818,4654,140,1,4490.94
11819,4654,498,3,3532.25
11820,4655,14,2,3629.44
11821,4655,290,1,4327.32
11822,4655,461,1,821.67
11823,4656,83,2,1539.22
11824,4656,241,1,2382.9
11825,4656,476,3,1690.17
11826,4656,376,3,4154.14
11827,4657,244,3,1675.44
11828,4657,200,2,2091.31
11829,4658,31,3,1596.26
11830,4658,485,2,4081.95
11831,4658,368,1,3608.06
11832,4658,285,3,1963.79
11833,4659,419,2,1528.88
11834,4659,207,2,1121.22
11835,4659,12,3,2782.41
11836,4659,121,3,4153.29
11837,4660,404,3,150.04
11838,4661,399,2,212.66
11839,4661,238,3,630.17
11840,4662,136,3,4376.88
11841,4662,277,3,660.81
11842,4662,89,2,3497.61
11843,4663,355,1,3874.37
11844,4663,185,1,2389.91
11845,4664,309,1,2435.91
11846,4664,426,2,3163.29
11847,4664,204,2,4066.06
11848,4664,411,1,4247.59
11849,4665,254,3,3343.06
11850,4665,446,3,4069.49
11851,4665,400,2,565.47
11852,4665,240,1,922.64
11853,4666,252,2,1577.56
11854,4666,55,3,2242.36
11855,4666,216,1,469.58
11856,4667,200,1,2091.31
11857,4668,298,3,3218.49
11858,4668,171,2,4119.41
11859,4668,12,1,2782.41
11860,4668,438,2,1100.89
11861,4669,177,1,4353.88
11862,4669,19,2,4337.71
11863,4670,179,2,735.89
11864,4671,272,3,1631.43
11865,4671,32,1,2748.32
11866,4671,246,1,803.19
11867,4671,320,1,4223.4
11868,4672,343,1,267.69
11869,4672,24,1,804.2
11870,4672,11,1,1832.5
11871,4672,269,3,145.62
11872,4673,423,1,2917.66
11873,4673,378,1,741.47
11874,4673,297,1,646.69
11875,4674,154,2,1019.16
11876,4674,119,3,3678.44
11877,4674,92,3,3644.34
11878,4674,426,1,3163.29
11879,4675,320,3,4223.4
11880,4675,145,1,4386.96
11881,4675,51,1,1127.15
11882,4676,345,3,3018.13
11883,4676,296,3,166.08
11884,4676,328,1,3284.59
11885,4676,181,1,2982.07
11886,4677,294,2,2795.41
11887,4677,434,2,1134.43
11888,4678,21,1,3835.03
11889,4678,127,3,1031.64
11890,4678,35,1,1359.42
11891,4679,307,2,3718.26
11892,4679,464,2,608.69
11893,4679,49,3,4264.68
11894,4679,135,2,270.86
11895,4680,43,3,1073.19
11896,4681,15,1,4170.08
11897,4681,415,1,274.53
11898,4682,189,3,2132.86
11899,4683,222,2,3177.67
11900,4683,349,1,2697.61
11901,4683,331,1,2566.44
11902,4683,297,3,646.69
11903,4684,424,3,1081.04
11904,4684,97,1,3525.33
11905,4684,286,3,2970.23
11906,4685,183,3,2209.9
11907,4685,451,2,1405.25
11908,4685,442,1,1420.76
11909,4685,347,3,1905.46
11910,4686,198,3,3383.91
11911,4686,125,2,1995.12
11912,4686,243,1,448.7
11913,4687,322,2,846.01
11914,4687,282,1,2953.5
11915,4687,323,3,4036.29
11916,4688,5,3,3537.86
11917,4688,418,1,3162.18
11918,4689,244,1,1675.44
11919,4689,405,2,4020.0
11920,4689,70,3,3168.17
11921,4689,351,1,4195.09
11922,4690,206,1,1966.12
11923,4691,24,2,804.2
11924,4691,486,2,1923.52
11925,4691,431,1,3595.57
11926,4692,218,3,1161.86
11927,4692,228,3,2870.8
11928,4693,143,3,2467.2
11929,4693,442,3,1420.76
11930,4694,346,3,1523.44
11931,4694,397,1,687.66
11932,4694,360,3,1327.98
11933,4695,74,3,1973.37
11934,4695,203,2,4493.03
11935,4695,489,3,1208.97
11936,4695,286,2,2970.23
11937,4696,376,3,4154.14
11938,4696,262,3,1257.33
11939,4697,441,1,2520.14
11940,4697,305,3,3907.15
11941,4697,41,2,567.39
11942,4698,85,2,138.27
11943,4698,260,2,2799.94
11944,4698,250,3,1131.56
11945,4698,246,2,803.19
11946,4699,27,2,3030.0
11947,4700,227,2,3377.17
11948,4701,306,3,1851.66
11949,4701,194,2,4253.49
11950,4702,94,2,402.05
11951,4702,428,1,552.35
11952,4702,384,3,344.65
11953,4703,249,3,3844.8
11954,4703,113,3,2679.2
11955,4703,39,1,4327.51
11956,4704,10,1,4274.14
11957,4704,147,2,4475.68
11958,4705,361,1,1205.49
11959,4706,413,1,4020.48
11960,4706,53,3,1634.32
11961,4706,291,2,4205.27
11962,4706,36,1,4307.36
11963,4707,234,1,1339.53
11964,4707,29,2,4140.34
11965,4708,225,1,4152.33
11966,4708,271,2,748.67
11967,4708,473,3,1103.54
11968,4709,114,1,2879.54
11969,4709,410,1,1608.92
11970,4709,184,3,2905.79
11971,4709,163,1,2220.9
11972,4710,108,3,612.53
11973,4710,463,1,736.49
11974,4710,33,1,2608.33
11975,4711,369,2,252.44
11976,4712,190,1,2533.19
11977,4712,203,1,4493.03
11978,4712,227,1,3377.17
11979,4713,30,3,3742.45
11980,4713,356,3,2384.68
11981,4713,24,1,804.2
11982,4713,371,3,1303.24
11983,4714,141,2,1519.61
11984,4714,291,2,4205.27
11985,4714,98,2,2661.79
11986,4714,48,1,1022.62
11987,4715,120,1,1326.09
11988,4715,4,3,1818.67
11989,4715,95,3,1460.11
11990,4715,484,2,3514.45
11991,4716,233,1,2609.88
11992,4716,110,3,3895.87
11993,4717,416,1,1947.77
11994,4717,325,1,3594.36
11995,4717,338,1,3643.17
11996,4717,23,3,2321.94
11997,4718,290,1,4327.32
11998,4718,88,1,1630.24
11999,4718,212,3,79.23
12000,4719,471,1,1761.98
12001,4719,443,3,533.91
12002,4720,8,1,3324.23
12003,4720,1,1,738.76
12004,4720,213,3,3857.96
12005,4721,172,3,2413.56
12006,4721,139,2,1571.51
12007,4721,434,2,1134.43
12008,4721,355,1,3874.37
12009,4722,469,2,2739.71
12010,4722,333,1,278.33
12011,4723,128,3,1116.05
12012,4723,175,1,2807.82
12013,4723,278,2,4324.7
12014,4724,43,3,1073.19
12015,4724,33,1,2608.33
12016,4724,425,1,1198.33
12017,4724,286,2,2970.23
12018,4725,27,2,3030.0
12019,4725,43,3,1073.19
12020,4725,458,1,1096.82
12021,4726,363,1,2258.97
12022,4727,313,3,224.67
12023,4727,496,2,4100.09
12024,4727,467,1,426.75
12025,4728,247,3,2823.16
12026,4728,208,1,3457.4
12027,4729,408,2,1267.68
12028,4729,475,2,4403.14
12029,4729,388,3,3188.43
12030,4730,214,2,3709.4
12031,4730,26,3,4485.84
12032,4730,434,2,1134.43
12033,4730,168,2,2465.17
12034,4731,163,2,2220.9
12035,4731,242,1,3506.63
12036,4732,87,2,2941.9
12037,4732,92,2,3644.34
12038,4732,159,1,3480.05
12039,4733,303,3,344.31
12040,4733,449,3,2039.86
12041,4733,135,3,270.86
12042,4733,340,2,2069.14
12043,4734,400,3,565.47
12044,4735,173,1,2460.15
12045,4735,437,3,2574.09
12046,4735,133,3,2798.9
12047,4735,451,1,1405.25
12048,4736,398,1,3061.39
12049,4736,256,2,2822.54
12050,4736,56,3,4313.07
12051,4736,407,3,3036.5
12052,4737,196,1,893.1
12053,4738,494,1,2790.3
12054,4738,285,3,1963.79
12055,4738,11,2,1832.5
12056,4739,182,1,844.94
12057,4739,467,3,426.75
12058,4739,251,1,3915.95
12059,4740,252,2,1577.56
12060,4740,378,1,741.47
12061,4740,281,2,1515.32
12062,4740,196,2,893.1
12063,4741,47,2,4194.71
12064,4741,462,3,1761.45
12065,4741,154,1,1019.16
12066,4742,393,2,4114.42
12067,4742,75,2,3610.17
12068,4742,384,3,344.65
12069,4743,272,3,1631.43
12070,4744,359,2,3114.51
12071,4745,34,2,2302.76
12072,4746,117,2,2016.28
12073,4747,395,3,896.44
12074,4747,452,2,3244.17
12075,4747,91,3,4306.85
12076,4747,211,2,2701.14
12077,4748,151,1,237.73
12078,4749,33,3,2608.33
12079,4749,211,3,2701.14
12080,4749,372,3,1386.26
12081,4750,151,1,237.73
12082,4751,228,2,2870.8
12083,4752,225,3,4152.33
12084,4753,23,2,2321.94
12085,4754,462,2,1761.45
12086,4755,219,3,458.98
12087,4755,185,2,2389.91
12088,4756,344,1,1603.14
12089,4756,478,3,4426.93
12090,4757,201,3,792.3
12091,4757,211,1,2701.14
12092,4757,378,2,741.47
12093,4757,54,2,4144.84
12094,4758,444,2,1506.97
12095,4759,166,1,1643.85
12096,4760,408,2,1267.68
12097,4761,8,2,3324.23
12098,4761,42,2,3559.52
12099,4761,353,1,3425.07
12100,4761,426,3,3163.29
12101,4762,3,2,1677.12
12102,4763,284,2,3113.97
12103,4763,129,2,3643.71
12104,4763,92,2,3644.34
12105,4763,260,2,2799.94
12106,4764,53,2,1634.32
12107,4764,272,2,1631.43
12108,4764,321,1,1799.15
12109,4764,220,2,3317.48
12110,4765,250,3,1131.56
12111,4765,68,3,2147.49
12112,4765,353,1,3425.07
12113,4765,48,1,1022.62
12114,4766,154,1,1019.16
12115,4766,301,2,4168.19
12116,4767,6,3,2537.97
12117,4767,487,3,1336.98
12118,4768,57,1,2811.97
12119,4768,186,2,268.43
12120,4769,382,3,2520.54
12121,4769,187,2,365.39
12122,4770,101,2,3168.1
12123,4770,217,2,665.92
12124,4771,459,3,2832.2
12125,4772,88,3,1630.24
12126,4773,177,3,4353.88
12127,4774,414,2,628.83
12128,4774,147,3,4475.68
12129,4774,353,2,3425.07
12130,4775,47,1,4194.71
12131,4776,176,2,1112.6
12132,4776,387,1,883.84
12133,4777,273,1,1277.66
12134,4778,50,3,2270.55
12135,4778,381,3,1382.08
12136,4778,8,1,3324.23
12137,4778,441,1,2520.14
12138,4779,252,1,1577.56
12139,4779,422,1,2133.83
12140,4779,337,2,2090.96
12141,4780,368,3,3608.06
12142,4780,25,3,2964.84
12143,4781,368,1,3608.06
12144,4781,124,2,1712.72
12145,4781,235,2,1545.95
12146,4781,32,3,2748.32
12147,4782,454,1,1848.68
12148,4782,453,2,2643.14
12149,4782,319,1,3265.78
12150,4783,225,1,4152.33
12151,4783,461,2,821.67
12152,4783,194,3,4253.49
12153,4783,386,2,3798.71
12154,4784,294,2,2795.41
12155,4784,208,3,3457.4
12156,4785,473,2,1103.54
12157,4785,448,1,2414.09
12158,4785,383,1,3100.45
12159,4785,99,2,794.57
12160,4786,442,3,1420.76
12161,4786,193,2,3317.64
12162,4787,475,1,4403.14
12163,4787,74,3,1973.37
12164,4788,92,2,3644.34
