pago_id,orden_id,fecha_pago,monto_pago,metodo_pago,estado_pago
2365,3662,2025-04-08 01:20:15,9303.78,PLIN,APROBADO
2366,3665,2025-04-16 15:54:04,4784.91,YAPE,APROBADO
2367,3666,2026-01-01 08:09:38,11010.85,TRANSFERENCIA,APROBADO
2368,3668,2025-10-01 01:18:09,317.16,TARJETA,APROBADO
2369,3669,2025-03-15 06:25:21,14021.31,TARJETA,APROBADO
2370,3670,2025-10-27 09:46:50,5904.4,TARJETA,APROBADO
2371,3671,2025-10-29 10:27:01,13397.29,YAPE,APROBADO
2372,3675,2025-06-07 19:00:25,14113.47,PLIN,APROBADO
2373,3678,2025-04-30 07:10:21,12908.9,TRANSFERENCIA,APROBADO
2374,3679,2025-02-20 08:04:48,13238.76,PLIN,APROBADO
2375,3680,2025-05-10 14:02:28,11333.14,YAPE,APROBADO
2376,3681,2026-01-02 09:59:06,25793.37,TARJETA,APROBADO
2377,3683,2025-11-03 18:28:51,11848.55,TARJETA,APROBADO
2378,3685,2025-10-04 02:47:28,16517.24,TARJETA,APROBADO
2379,3686,2025-07-28 00:37:48,17020.3,TARJETA,APROBADO
2380,3687,2025-04-06 09:25:38,79.23,PLIN,APROBADO
2381,3688,2025-06-24 12:24:56,4872.1,YAPE,APROBADO
2382,3691,2025-01-12 19:40:18,24071.55,PLIN,APROBADO
2383,3692,2025-10-12 03:45:32,18307.99,TRANSFERENCIA,APROBADO
2384,3694,2025-03-23 19:07:01,9418.32,TARJETA,APROBADO
2385,3698,2025-10-17 15:32:03,13380.52,TARJETA,APROBADO
2386,3700,2025-03-15 02:54:46,18476.47,YAPE,APROBADO
2387,3701,2025-05-09 23:44:06,11863.88,PLIN,APROBADO
2388,3702,2025-06-29 19:41:21,1923.52,PLIN,APROBADO
2389,3704,2025-04-02 09:26:07,26927.28,TRANSFERENCIA,APROBADO
2390,3706,2025-08-06 17:18:51,5035.08,YAPE,APROBADO
2391,3707,2025-06-14 11:23:01,2726.69,TRANSFERENCIA,APROBADO
2392,3710,2025-09-18 21:39:04,24930.57,YAPE,APROBADO
2393,3712,2025-02-11 23:56:00,23901.11,TARJETA,APROBADO
2394,3713,2025-12-27 12:32:17,9548.85,PLIN,APROBADO
2395,3715,2025-08-10 22:57:33,26668.04,TARJETA,APROBADO
2396,3716,2025-07-30 16:37:57,22391.15,TARJETA,APROBADO
2397,3719,2025-05-26 09:08:38,3600.81,TARJETA,APROBADO
2398,3720,2025-11-26 09:24:21,10609.27,TRANSFERENCIA,APROBADO
2399,3721,2025-07-03 22:21:34,9916.09,TRANSFERENCIA,APROBADO
2400,3723,2025-12-07 02:07:06,8910.69,TRANSFERENCIA,APROBADO
2401,3726,2025-10-28 15:04:46,4749.95,TARJETA,APROBADO
2402,3727,2025-01-29 00:48:20,10068.56,PLIN,APROBADO
2403,3731,2025-02-21 18:06:52,17641.88,YAPE,APROBADO
2404,3734,2025-07-29 13:11:25,11663.2,PLIN,APROBADO
2405,3735,2025-04-19 03:54:42,3608.06,TRANSFERENCIA,APROBADO
2406,3736,2025-10-17 18:34:19,8769.09,TARJETA,APROBADO
2407,3740,2025-12-04 08:48:30,27629.36,YAPE,APROBADO
2408,3742,2025-01-14 06:22:35,16770.7,PLIN,APROBADO
2409,3743,2025-06-21 16:32:19,19289.88,PLIN,APROBADO
2410,3747,2025-05-24 23:15:44,2465.17,TARJETA,APROBADO
2411,3748,2025-01-12 13:53:00,16936.0,TRANSFERENCIA,APROBADO
2412,3750,2025-06-13 02:30:35,101.74,PLIN,APROBADO
2413,3751,2025-05-24 08:03:30,7119.75,YAPE,APROBADO
2414,3752,2025-08-06 22:34:27,19084.54,YAPE,APROBADO
2415,3753,2025-07-03 02:07:04,53.75,YAPE,APROBADO
2416,3754,2025-12-12 06:57:10,8681.68,PLIN,APROBADO
2417,3758,2025-07-24 10:17:40,4807.62,PLIN,APROBADO
2418,3759,2025-08-24 11:15:41,14454.22,TRANSFERENCIA,APROBADO
2419,3760,2025-12-17 09:21:00,15698.58,TRANSFERENCIA,APROBADO
2420,3762,2025-12-02 13:15:38,1103.54,TARJETA,APROBADO
2421,3764,2025-09-16 08:04:24,11144.39,TRANSFERENCIA,APROBADO
2422,3765,2025-04-23 16:11:37,10765.94,PLIN,APROBADO
2423,3768,2025-10-08 20:20:27,317.16,PLIN,APROBADO
2424,3769,2025-06-14 20:12:54,15651.44,TARJETA,APROBADO
2425,3771,2025-04-06 05:15:13,19622.26,YAPE,APROBADO
2426,3772,2025-12-10 16:15:32,13830.65,TARJETA,APROBADO
2427,3776,2025-08-31 08:18:30,14989.77,YAPE,APROBADO
2428,3777,2025-05-04 02:47:31,1032.93,YAPE,APROBADO
2429,3779,2025-06-22 18:48:18,27651.06,PLIN,APROBADO
2430,3784,2025-04-28 12:27:04,19188.05,TRANSFERENCIA,APROBADO
2431,3785,2025-08-22 06:00:18,3489.39,TARJETA,APROBADO
2432,3787,2025-02-23 23:40:11,13818.68,PLIN,APROBADO
2433,3788,2025-10-02 20:06:12,19068.97,YAPE,APROBADO
2434,3791,2025-08-07 07:22:21,18756.83,TRANSFERENCIA,APROBADO
2435,3792,2025-02-16 14:15:32,6562.77,TARJETA,APROBADO
2436,3794,2025-01-20 18:38:04,9441.08,TRANSFERENCIA,APROBADO
2437,3795,2025-01-25 05:14:11,4144.84,YAPE,APROBADO
2438,3796,2025-01-26 10:51:13,6336.2,TRANSFERENCIA,APROBADO
2439,3797,2025-08-11 19:04:20,17085.55,YAPE,APROBADO
2440,3800,2025-08-30 07:25:44,5642.31,YAPE,APROBADO
2441,3801,2025-10-29 02:36:26,12107.16,PLIN,APROBADO
2442,3802,2025-08-28 16:37:32,12456.42,YAPE,APROBADO
2443,3803,2025-05-05 16:19:57,6607.43,TRANSFERENCIA,APROBADO
2444,3804,2025-10-01 01:22:04,19571.62,PLIN,APROBADO
2445,3807,2025-06-21 22:40:38,9772.05,YAPE,APROBADO
2446,3808,2025-12-03 19:23:30,19229.88,TRANSFERENCIA,APROBADO
2447,3809,2025-02-25 13:53:03,5549.56,TARJETA,APROBADO
2448,3811,2025-05-01 22:24:13,7103.58,TARJETA,APROBADO
2449,3813,2025-09-06 15:57:28,30124.32,YAPE,APROBADO
2450,3814,2025-02-23 16:40:24,28336.53,TRANSFERENCIA,APROBADO
2451,3819,2025-05-19 02:08:19,8506.98,TARJETA,APROBADO
2452,3821,2025-10-22 16:23:46,15263.65,PLIN,APROBADO
2453,3823,2025-06-27 12:27:52,22917.15,TRANSFERENCIA,APROBADO
2454,3824,2025-07-20 19:08:04,16061.32,TARJETA,APROBADO
2455,3825,2025-04-26 11:12:40,16045.6,TRANSFERENCIA,APROBADO
2456,3826,2025-05-09 13:32:42,8271.73,YAPE,APROBADO
2457,3827,2025-03-27 12:55:31,9885.12,PLIN,APROBADO
2458,3833,2025-02-12 23:14:20,6112.83,TRANSFERENCIA,APROBADO
2459,3834,2025-01-29 11:04:19,4405.7,PLIN,APROBADO
2460,3837,2025-03-22 18:03:01,17593.42,PLIN,APROBADO
2461,3838,2025-02-27 19:58:04,12063.65,TRANSFERENCIA,APROBADO
2462,3839,2025-07-22 15:07:03,15889.38,TARJETA,APROBADO
2463,3840,2025-02-15 22:45:56,12028.83,TARJETA,APROBADO
2464,3842,2025-07-05 23:45:01,2301.51,TRANSFERENCIA,APROBADO
2465,3843,2025-11-17 03:06:06,10111.75,PLIN,APROBADO
2466,3844,2025-08-20 11:34:14,5747.37,TRANSFERENCIA,APROBADO
2467,3845,2025-07-13 20:20:27,6401.49,TARJETA,APROBADO
2468,3846,2025-08-27 10:29:21,15286.55,PLIN,APROBADO
2469,3847,2025-12-25 02:19:45,4642.45,TRANSFERENCIA,APROBADO
2470,3848,2025-02-16 10:41:30,30600.66,PLIN,APROBADO
2471,3849,2025-03-13 03:26:16,24559.39,YAPE,APROBADO
2472,3851,2025-05-31 06:09:22,26570.9,PLIN,APROBADO
2473,3852,2025-07-04 10:14:48,7370.46,TRANSFERENCIA,APROBADO
2474,3853,2025-04-18 05:08:52,3241.86,TARJETA,APROBADO
2475,3854,2025-01-15 21:27:53,17119.72,TARJETA,APROBADO
2476,3857,2025-03-07 10:31:45,12245.62,TRANSFERENCIA,APROBADO
2477,3858,2025-03-15 02:25:06,7387.8,TRANSFERENCIA,APROBADO
2478,3859,2025-01-04 15:08:36,2239.38,PLIN,APROBADO
2479,3861,2025-08-12 19:47:59,16669.71,TRANSFERENCIA,APROBADO
2480,3862,2025-12-05 03:05:42,4170.3,TRANSFERENCIA,APROBADO
2481,3863,2025-04-18 23:08:00,27419.64,TRANSFERENCIA,APROBADO
2482,3864,2025-04-20 09:20:18,21076.13,PLIN,APROBADO
2483,3868,2025-04-15 18:10:14,30501.95,YAPE,APROBADO
2484,3872,2025-10-25 15:24:29,8105.59,YAPE,APROBADO
2485,3873,2025-11-19 14:39:24,7722.27,PLIN,APROBADO
2486,3875,2025-04-16 22:25:28,18718.87,TRANSFERENCIA,APROBADO
2487,3876,2025-05-26 19:23:10,24779.81,PLIN,APROBADO
2488,3878,2025-02-07 04:18:48,19616.19,YAPE,APROBADO
2489,3879,2025-12-22 05:17:40,742.94,YAPE,APROBADO
2490,3880,2025-08-23 01:14:08,171.12,TARJETA,APROBADO
2491,3881,2025-11-22 14:49:23,6919.92,YAPE,APROBADO
2492,3882,2025-09-30 00:58:24,10528.96,TRANSFERENCIA,APROBADO
2493,3883,2025-01-30 12:13:53,3330.46,TARJETA,APROBADO
2494,3884,2025-05-24 14:08:05,13696.0,YAPE,APROBADO
2495,3885,2025-06-30 06:07:57,11200.43,YAPE,APROBADO
2496,3887,2025-05-15 15:30:55,4027.06,TRANSFERENCIA,APROBADO
2497,3889,2025-12-24 13:06:24,16469.51,TARJETA,APROBADO
2498,3890,2025-10-08 13:35:42,22503.73,YAPE,APROBADO
2499,3893,2025-04-09 02:49:46,14486.81,TRANSFERENCIA,APROBADO
2500,3894,2025-08-19 10:41:57,2839.02,TARJETA,APROBADO
2501,3896,2025-02-01 07:14:23,13611.57,PLIN,APROBADO
2502,3897,2025-08-01 22:03:59,269.43,TRANSFERENCIA,APROBADO
2503,3899,2025-02-18 11:50:21,14520.17,PLIN,APROBADO
2504,3900,2025-12-22 06:57:24,7146.33,YAPE,APROBADO
2505,3901,2025-08-16 06:25:16,7191.14,YAPE,APROBADO
2506,3902,2025-10-04 06:28:41,14924.34,TRANSFERENCIA,APROBADO
2507,3903,2025-05-09 14:24:57,8207.3,YAPE,APROBADO
2508,3906,2025-11-13 09:50:30,16447.19,TRANSFERENCIA,APROBADO
2509,3907,2025-10-29 23:11:58,9407.1,TARJETA,APROBADO
2510,3908,2025-08-23 07:12:50,6629.7,YAPE,APROBADO
2511,3909,2025-02-03 06:47:11,21662.64,TRANSFERENCIA,APROBADO
2512,3911,2025-06-07 10:44:52,1595.44,TARJETA,APROBADO
2513,3912,2025-11-14 10:02:27,12885.04,TRANSFERENCIA,APROBADO
2514,3913,2025-03-10 14:02:54,11675.73,TARJETA,APROBADO
2515,3914,2025-09-11 18:33:07,11035.32,TRANSFERENCIA,APROBADO
2516,3915,2025-12-28 21:52:40,12537.25,PLIN,APROBADO
2517,3916,2025-04-01 18:29:18,4178.67,TARJETA,APROBADO
2518,3917,2025-06-10 14:46:37,22629.27,TRANSFERENCIA,APROBADO
2519,3918,2025-02-08 20:20:49,7261.75,PLIN,APROBADO
2520,3919,2025-10-06 22:45:17,7585.48,TRANSFERENCIA,APROBADO
2521,3921,2025-06-17 18:04:12,24196.41,TARJETA,APROBADO
2522,3924,2025-02-24 11:42:13,4119.41,YAPE,APROBADO
2523,3925,2025-07-30 06:35:10,6953.93,TARJETA,APROBADO
2524,3926,2025-05-19 09:56:36,10202.07,PLIN,APROBADO
2525,3929,2025-06-29 10:53:50,27056.36,TRANSFERENCIA,APROBADO
2526,3930,2025-10-29 19:09:47,3874.37,PLIN,APROBADO
2527,3932,2025-11-21 23:42:36,15763.35,PLIN,APROBADO
2528,3933,2025-05-14 05:16:10,14220.75,PLIN,APROBADO
2529,3934,2025-03-29 10:55:42,7302.25,TRANSFERENCIA,APROBADO
2530,3935,2025-06-21 23:32:29,23695.04,PLIN,APROBADO
2531,3937,2025-07-25 15:10:17,17681.75,TRANSFERENCIA,APROBADO
2532,3938,2025-06-27 05:59:12,15351.44,TRANSFERENCIA,APROBADO
2533,3939,2025-10-15 13:57:59,12996.61,YAPE,APROBADO
2534,3941,2025-10-14 22:48:43,1966.12,TRANSFERENCIA,APROBADO
2535,3944,2025-05-04 10:16:50,11901.72,YAPE,APROBADO
2536,3946,2025-12-26 10:51:48,18541.03,TRANSFERENCIA,APROBADO
2537,3947,2025-10-15 15:31:52,2232.1,YAPE,APROBADO
2538,3948,2025-10-25 06:40:23,5647.03,TARJETA,APROBADO
2539,3951,2025-12-05 02:08:16,17726.44,YAPE,APROBADO
2540,3952,2025-04-28 17:31:28,18896.75,YAPE,APROBADO
2541,3953,2025-06-02 13:20:40,4180.92,YAPE,APROBADO
2542,3954,2025-03-01 05:35:01,12244.34,YAPE,APROBADO
2543,3957,2025-05-12 07:47:34,25951.03,YAPE,APROBADO
2544,3958,2025-04-27 07:49:33,11196.55,TARJETA,APROBADO
2545,3959,2025-08-16 05:22:41,9364.08,PLIN,APROBADO
2546,3960,2025-04-28 23:06:48,26285.82,YAPE,APROBADO
2547,3966,2025-11-10 07:34:44,23728.76,TARJETA,APROBADO
2548,3970,2025-08-02 11:49:31,23265.71,TARJETA,APROBADO
2549,3973,2025-02-27 04:59:54,10006.62,YAPE,APROBADO
2550,3975,2025-08-10 12:48:29,8446.8,TRANSFERENCIA,APROBADO
2551,3976,2025-11-11 00:42:20,4995.3,YAPE,APROBADO
2552,3980,2025-01-05 10:11:23,3500.73,TARJETA,APROBADO
2553,3981,2025-06-08 21:40:46,3262.86,PLIN,APROBADO
2554,3982,2025-11-21 13:34:04,16840.36,TRANSFERENCIA,APROBADO
2555,3983,2025-10-29 10:46:14,8096.34,YAPE,APROBADO
2556,3984,2025-08-05 21:04:51,11642.98,TRANSFERENCIA,APROBADO
2557,3985,2025-10-31 13:15:13,11862.28,TARJETA,APROBADO
2558,3987,2025-04-05 19:20:37,4153.74,TARJETA,APROBADO
2559,3988,2025-02-09 15:37:32,16984.12,YAPE,APROBADO
2560,3990,2025-07-27 13:37:02,3084.83,YAPE,APROBADO
2561,3991,2025-07-20 08:17:56,18915.22,YAPE,APROBADO
2562,3994,2025-11-09 21:56:42,38590.37,PLIN,APROBADO
2563,3997,2025-03-01 08:06:43,25565.81,TRANSFERENCIA,APROBADO
2564,3999,2025-10-12 05:23:56,12640.06,YAPE,APROBADO
2565,4001,2025-12-18 20:59:11,8061.52,TRANSFERENCIA,APROBADO
2566,4003,2025-09-19 08:11:48,9041.51,TRANSFERENCIA,APROBADO
2567,4004,2025-05-22 14:01:40,14716.27,PLIN,APROBADO
2568,4006,2025-05-02 14:56:41,21818.78,TARJETA,APROBADO
2569,4007,2025-11-19 00:46:48,9208.95,TARJETA,APROBADO
2570,4011,2025-02-11 15:55:06,5920.11,YAPE,APROBADO
2571,4013,2025-08-18 15:15:48,6233.38,YAPE,APROBADO
2572,4014,2025-08-17 06:02:07,9127.46,YAPE,APROBADO
2573,4015,2025-03-04 02:21:35,25607.72,YAPE,APROBADO
2574,4017,2025-07-12 10:06:14,15308.87,TARJETA,APROBADO
2575,4020,2025-10-03 21:37:41,15299.63,TARJETA,APROBADO
2576,4021,2025-05-09 22:29:18,25031.64,YAPE,APROBADO
2577,4023,2025-10-18 04:18:35,7748.74,YAPE,APROBADO
2578,4026,2025-09-27 07:04:43,8120.01,TRANSFERENCIA,APROBADO
2579,4027,2025-11-03 13:15:38,2417.94,TARJETA,APROBADO
2580,4028,2025-09-29 20:06:59,28648.52,PLIN,APROBADO
2581,4029,2025-08-20 23:18:31,13702.89,PLIN,APROBADO
2582,4030,2025-05-15 10:31:25,9064.76,TRANSFERENCIA,APROBADO
2583,4032,2025-04-27 07:34:03,1153.64,PLIN,APROBADO
2584,4033,2025-11-17 02:17:01,10134.84,TARJETA,APROBADO
2585,4035,2025-04-18 05:00:20,10033.29,PLIN,APROBADO
2586,4036,2025-05-28 09:36:43,15632.34,TARJETA,APROBADO
2587,4038,2025-11-18 21:06:06,19266.56,TRANSFERENCIA,APROBADO
2588,4039,2025-12-11 16:06:25,7793.96,PLIN,APROBADO
2589,4041,2025-02-25 23:05:10,15720.26,TARJETA,APROBADO
2590,4043,2025-04-05 15:22:12,18998.92,TARJETA,APROBADO
2591,4044,2025-11-18 13:04:15,22980.73,YAPE,APROBADO
2592,4045,2025-09-21 15:50:47,9310.04,YAPE,APROBADO
2593,4046,2025-05-21 00:53:30,4919.78,YAPE,APROBADO
2594,4048,2025-03-04 11:12:06,17747.21,YAPE,APROBADO
2595,4049,2025-03-08 03:54:39,28880.11,TRANSFERENCIA,APROBADO
2596,4050,2025-03-19 04:34:19,20571.84,TRANSFERENCIA,APROBADO
2597,4051,2025-06-28 10:44:12,274.53,PLIN,APROBADO
2598,4052,2025-02-10 09:09:49,18324.99,YAPE,APROBADO
2599,4053,2025-01-11 22:40:39,2415.44,YAPE,APROBADO
2600,4054,2025-10-05 20:31:41,28724.52,TRANSFERENCIA,APROBADO
2601,4055,2025-07-21 13:55:03,16721.3,YAPE,APROBADO
2602,4058,2025-05-02 21:56:32,13311.12,TARJETA,APROBADO
2603,4059,2025-10-04 19:47:36,4603.02,YAPE,APROBADO
2604,4060,2025-09-14 17:58:11,19372.23,TARJETA,APROBADO
2605,4062,2025-11-01 00:12:32,4541.1,TARJETA,APROBADO
2606,4063,2025-10-18 16:00:45,14532.14,YAPE,APROBADO
2607,4064,2025-06-09 22:42:02,10534.08,YAPE,APROBADO
2608,4065,2025-10-16 03:59:46,4699.49,YAPE,APROBADO
2609,4066,2025-10-07 12:35:00,5152.47,YAPE,APROBADO
2610,4067,2025-03-16 10:17:11,3091.9,TRANSFERENCIA,APROBADO
2611,4068,2025-07-03 02:29:13,10752.99,TRANSFERENCIA,APROBADO
2612,4070,2025-04-20 11:29:36,4392.97,YAPE,APROBADO
2613,4072,2025-03-07 22:57:25,20742.7,TRANSFERENCIA,APROBADO
2614,4073,2025-11-27 15:11:23,177.14,TARJETA,APROBADO
2615,4074,2025-01-16 00:48:58,13878.24,PLIN,APROBADO
2616,4075,2025-02-28 04:23:28,18015.29,TARJETA,APROBADO
2617,4076,2025-10-19 19:03:56,12927.72,PLIN,APROBADO
2618,4077,2025-04-22 18:18:28,5521.13,TRANSFERENCIA,APROBADO
2619,4078,2025-12-23 12:08:55,8004.99,TRANSFERENCIA,APROBADO
2620,4079,2025-01-05 10:58:21,13495.48,TARJETA,APROBADO
2621,4080,2025-12-16 21:22:58,16412.02,PLIN,APROBADO
2622,4081,2025-12-23 18:47:46,23691.79,PLIN,APROBADO
2623,4082,2025-12-18 04:22:55,9091.65,TRANSFERENCIA,APROBADO
2624,4083,2025-05-12 21:18:20,493.24,TARJETA,APROBADO
2625,4084,2025-05-18 01:57:34,16223.92,PLIN,APROBADO
2626,4085,2025-01-22 20:07:23,32588.26,TARJETA,APROBADO
2627,4086,2025-07-10 19:34:45,16328.03,TARJETA,APROBADO
2628,4088,2025-03-03 06:37:03,15252.84,TARJETA,APROBADO
2629,4089,2025-08-29 18:49:52,4583.06,TARJETA,APROBADO
2630,4091,2025-01-11 13:51:02,1277.66,TRANSFERENCIA,APROBADO
2631,4092,2025-11-26 07:51:25,8498.33,PLIN,APROBADO
2632,4093,2025-05-09 01:10:07,1539.22,YAPE,APROBADO
2633,4094,2025-09-25 23:59:44,6764.22,YAPE,APROBADO
2634,4095,2025-09-08 17:59:01,26515.04,YAPE,APROBADO
2635,4096,2025-09-23 01:14:00,17220.28,YAPE,APROBADO
2636,4098,2025-04-26 12:22:22,17455.24,TARJETA,APROBADO
2637,4099,2025-07-18 07:09:49,10934.08,TRANSFERENCIA,APROBADO
2638,4100,2025-03-05 03:31:31,6754.9,PLIN,APROBADO
2639,4101,2025-08-21 00:48:46,3243.12,YAPE,APROBADO
2640,4103,2025-03-04 17:59:29,15244.42,YAPE,APROBADO
2641,4105,2025-03-06 18:14:57,1108.56,TARJETA,APROBADO
2642,4110,2025-05-15 13:38:34,7497.19,TARJETA,APROBADO
2643,4111,2025-02-16 10:51:26,4972.9,TARJETA,APROBADO
2644,4113,2025-03-19 15:39:04,8550.32,TARJETA,APROBADO
2645,4114,2025-02-12 23:26:56,16036.41,TARJETA,APROBADO
2646,4115,2025-09-03 01:00:18,10460.4,TRANSFERENCIA,APROBADO
2647,4116,2025-03-05 18:50:33,22677.07,YAPE,APROBADO
2648,4117,2025-12-06 07:41:24,27436.26,YAPE,APROBADO
2649,4118,2025-11-23 21:12:22,3774.48,YAPE,APROBADO
2650,4122,2025-04-21 23:07:57,14410.6,YAPE,APROBADO
2651,4123,2025-05-07 13:14:28,8587.43,TRANSFERENCIA,APROBADO
2652,4124,2025-01-14 05:12:17,22594.78,PLIN,APROBADO
2653,4125,2025-04-19 19:12:58,26264.61,TRANSFERENCIA,APROBADO
2654,4131,2025-04-26 16:17:23,3464.25,YAPE,APROBADO
2655,4133,2026-01-02 07:48:48,6536.44,TARJETA,APROBADO
2656,4134,2025-03-29 05:35:33,36031.91,TARJETA,APROBADO
2657,4135,2025-08-06 15:23:36,18430.59,PLIN,APROBADO
2658,4136,2025-02-15 21:21:20,12463.32,PLIN,APROBADO
2659,4137,2025-10-03 15:27:19,2782.41,TARJETA,APROBADO
2660,4138,2025-07-25 10:31:13,2764.16,TARJETA,APROBADO
2661,4139,2025-11-28 15:16:01,6202.48,YAPE,APROBADO
2662,4141,2025-10-10 07:54:52,21072.91,PLIN,APROBADO
2663,4142,2025-02-09 20:39:40,20439.59,PLIN,APROBADO
2664,4143,2025-01-19 03:07:29,2216.28,PLIN,APROBADO
2665,4144,2025-01-04 07:16:55,18062.48,YAPE,APROBADO
2666,4145,2025-12-16 03:47:12,13789.98,PLIN,APROBADO
2667,4147,2025-05-03 23:07:41,16214.08,YAPE,APROBADO
2668,4148,2025-11-20 11:16:09,7470.12,TRANSFERENCIA,APROBADO
2669,4149,2025-07-05 11:25:55,15520.79,PLIN,APROBADO
2670,4150,2025-09-11 13:42:47,4045.59,YAPE,APROBADO
2671,4151,2025-10-05 15:42:22,12287.22,PLIN,APROBADO
2672,4152,2025-04-10 02:45:30,13569.82,PLIN,APROBADO
2673,4153,2025-03-11 17:36:28,11667.62,TARJETA,APROBADO
2674,4154,2025-12-19 11:12:18,18585.86,TRANSFERENCIA,APROBADO
2675,4155,2025-08-29 11:22:56,11335.17,PLIN,APROBADO
2676,4156,2025-10-15 22:13:43,12356.02,PLIN,APROBADO
2677,4157,2025-05-26 13:03:12,2967.53,TRANSFERENCIA,APROBADO
2678,4158,2025-10-14 01:49:02,8609.73,TRANSFERENCIA,APROBADO
2679,4159,2025-06-19 11:10:27,5646.32,TARJETA,APROBADO
2680,4160,2025-07-21 22:17:13,14478.47,YAPE,APROBADO
2681,4161,2025-11-21 13:59:41,15503.76,YAPE,APROBADO
2682,4162,2025-10-10 15:00:15,9365.39,YAPE,APROBADO
2683,4164,2025-07-09 10:23:21,7112.75,YAPE,APROBADO
2684,4166,2025-12-11 00:16:31,6319.77,TARJETA,APROBADO
2685,4167,2025-06-23 18:26:49,1346.1,TARJETA,APROBADO
2686,4170,2025-11-08 21:32:01,12368.92,TARJETA,APROBADO
2687,4172,2025-09-08 13:04:59,19531.27,PLIN,APROBADO
2688,4173,2025-07-25 23:47:28,9798.53,TRANSFERENCIA,APROBADO
2689,4174,2025-03-23 21:55:58,4473.86,TARJETA,APROBADO
2690,4175,2025-06-14 23:18:34,12108.87,TARJETA,APROBADO
2691,4176,2025-10-08 16:47:17,4315.75,TARJETA,APROBADO
2692,4178,2025-01-17 19:32:17,4182.62,PLIN,APROBADO
2693,4179,2025-01-09 14:45:30,4218.87,YAPE,APROBADO
2694,4180,2025-08-17 23:20:32,29272.04,TRANSFERENCIA,APROBADO
2695,4181,2025-01-27 15:00:24,4194.71,YAPE,APROBADO
2696,4182,2025-02-11 21:46:24,4931.47,YAPE,APROBADO
2697,4183,2025-08-20 07:29:51,7597.61,PLIN,APROBADO
2698,4184,2025-04-30 15:34:34,13578.35,TARJETA,APROBADO
2699,4185,2025-01-26 01:56:59,7826.02,TARJETA,APROBADO
2700,4189,2025-10-11 04:12:53,9791.08,YAPE,APROBADO
2701,4190,2025-06-09 17:10:52,2090.96,PLIN,APROBADO
2702,4191,2025-05-28 19:02:37,16154.77,YAPE,APROBADO
2703,4192,2025-12-09 08:10:46,6871.47,PLIN,APROBADO
2704,4194,2025-05-09 23:37:04,317.16,TARJETA,APROBADO
2705,4195,2025-09-17 10:45:43,11870.82,PLIN,APROBADO
2706,4196,2025-08-17 03:59:38,19512.55,TRANSFERENCIA,APROBADO
2707,4197,2025-07-31 13:23:09,11253.36,YAPE,APROBADO
2708,4198,2025-09-11 17:18:22,18521.0,TARJETA,APROBADO
2709,4200,2025-09-10 10:23:26,8201.58,TARJETA,APROBADO
2710,4201,2025-04-21 10:16:43,10500.37,TRANSFERENCIA,APROBADO
2711,4203,2025-01-09 03:36:38,21722.64,YAPE,APROBADO
2712,4207,2025-10-03 06:20:10,22541.1,TRANSFERENCIA,APROBADO
2713,4208,2025-10-14 03:25:02,10733.99,PLIN,APROBADO
2714,4209,2025-05-03 16:58:16,4163.4,PLIN,APROBADO
2715,4210,2025-07-14 08:37:56,1103.54,TARJETA,APROBADO
2716,4211,2025-08-22 06:30:10,21229.89,TRANSFERENCIA,APROBADO
2717,4213,2025-10-11 16:27:35,20359.87,TRANSFERENCIA,APROBADO
2718,4217,2025-01-19 11:51:11,18879.61,TRANSFERENCIA,APROBADO
2719,4218,2025-03-26 12:31:28,12380.99,TRANSFERENCIA,APROBADO
2720,4219,2025-07-05 01:45:39,21801.67,TARJETA,APROBADO
2721,4221,2025-05-17 08:37:02,13170.46,TRANSFERENCIA,APROBADO
2722,4223,2025-02-05 05:50:29,21504.21,TRANSFERENCIA,APROBADO
2723,4225,2025-01-17 10:49:03,20128.22,TRANSFERENCIA,APROBADO
2724,4226,2025-10-22 07:20:45,27783.47,YAPE,APROBADO
2725,4228,2025-06-30 09:34:39,12933.46,TRANSFERENCIA,APROBADO
2726,4231,2025-01-07 23:29:44,15551.36,YAPE,APROBADO
2727,4232,2025-05-20 22:23:47,11174.4,TARJETA,APROBADO
2728,4233,2025-03-02 08:34:44,15450.33,PLIN,APROBADO
2729,4235,2025-01-07 22:23:57,16574.82,YAPE,APROBADO
2730,4236,2025-12-20 23:15:25,16187.88,TRANSFERENCIA,APROBADO
2731,4237,2025-06-04 06:27:42,3523.96,PLIN,APROBADO
2732,4239,2025-10-26 19:21:29,14279.3,TARJETA,APROBADO
2733,4240,2025-02-28 14:00:57,7436.92,TARJETA,APROBADO
2734,4241,2025-02-25 13:41:14,14158.9,TARJETA,APROBADO
2735,4243,2025-07-07 11:49:04,29465.35,PLIN,APROBADO
2736,4245,2025-11-25 20:06:45,1761.98,TARJETA,APROBADO
2737,4246,2026-01-02 13:22:48,22625.46,TARJETA,APROBADO
2738,4249,2025-11-11 23:14:34,635.38,TARJETA,APROBADO
2739,4250,2025-11-01 08:13:59,15110.33,YAPE,APROBADO
2740,4252,2025-06-14 19:03:18,15944.47,PLIN,APROBADO
2741,4255,2025-04-25 14:14:57,15962.43,YAPE,APROBADO
2742,4257,2025-04-19 15:53:52,15971.98,YAPE,APROBADO
2743,4258,2025-10-04 15:37:33,22484.67,TARJETA,APROBADO
2744,4260,2025-07-31 00:39:45,2536.78,TRANSFERENCIA,APROBADO
