orden_id,cliente_id,fecha_orden,estado_orden
4271,2727,2025-10-13 18:51:54,CANCELADA
4272,3823,2025-09-19 11:35:19,COMPLETADA
4273,4418,2025-12-16 23:06:44,CANCELADA
4274,1346,2025-03-31 13:06:59,CANCELADA
4275,2814,2025-10-05 17:06:41,COMPLETADA
4276,1189,2025-06-25 02:41:33,COMPLETADA
4277,4426,2025-12-19 22:20:09,COMPLETADA
4278,1307,2025-02-21 14:30:29,CANCELADA
4279,4700,2025-04-20 07:48:10,COMPLETADA
4280,1687,2025-04-02 00:45:29,PENDIENTE
4281,3247,2025-05-02 03:58:14,COMPLETADA
4282,3433,2026-01-01 20:27:08,CANCELADA
4283,4108,2025-09-10 08:26:22,COMPLETADA
4284,4257,2025-04-16 14:48:33,COMPLETADA
4285,34,2025-01-25 04:22:25,COMPLETADA
4286,4510,2025-10-10 03:28:33,PENDIENTE
4287,1350,2025-12-22 03:57:03,PENDIENTE
4288,2744,2025-08-29 23:18:56,COMPLETADA
4289,2667,2025-03-20 15:40:07,PENDIENTE
4290,3059,2025-12-11 06:26:15,COMPLETADA
4291,3236,2025-09-25 15:58:45,COMPLETADA
4292,3218,2025-05-11 15:57:42,COMPLETADA
4293,2877,2025-01-15 07:42:15,PENDIENTE
4294,872,2025-07-06 07:52:52,COMPLETADA
4295,3717,2025-03-19 11:07:49,COMPLETADA
4296,1543,2025-04-18 14:55:39,PENDIENTE
4297,4133,2025-12-09 18:48:47,PENDIENTE
4298,4057,2025-02-08 02:44:59,COMPLETADA
4299,592,2025-02-03 10:29:23,PENDIENTE
4300,2512,2025-10-23 20:45:02,COMPLETADA
4301,3327,2025-08-12 20:50:12,COMPLETADA
4302,1715,2025-10-28 07:54:22,COMPLETADA
4303,792,2025-07-28 08:02:22,CANCELADA
4304,1565,2025-05-11 16:21:21,COMPLETADA
4305,255,2025-06-24 05:30:59,COMPLETADA
4306,1697,2025-10-01 02:08:17,COMPLETADA
4307,585,2025-06-08 03:49:11,COMPLETADA
4308,3708,2025-01-14 04:15:41,CANCELADA
4309,3457,2025-11-08 04:00:40,CANCELADA
4310,3302,2025-06-03 09:59:29,COMPLETADA
4311,4896,2025-08-31 11:09:42,COMPLETADA
4312,3177,2025-02-27 03:21:37,COMPLETADA
4313,2489,2025-04-11 07:59:20,COMPLETADA
4314,4831,2025-04-23 10:01:27,CANCELADA
4315,4861,2025-09-22 19:38:53,COMPLETADA
4316,4026,2025-05-06 19:56:10,CANCELADA
4317,4096,2025-10-15 12:03:42,COMPLETADA
4318,255,2025-09-25 22:36:15,COMPLETADA
4319,3880,2025-08-13 10:18:44,CANCELADA
4320,3144,2025-09-17 06:31:21,PENDIENTE
4321,803,2025-08-23 08:43:44,COMPLETADA
4322,4810,2025-04-04 19:54:22,COMPLETADA
4323,2876,2025-02-25 06:08:19,CANCELADA
4324,4017,2025-01-25 03:08:48,CANCELADA
4325,3113,2025-09-17 10:23:58,COMPLETADA
4326,3994,2025-05-27 04:45:56,PENDIENTE
4327,712,2025-04-13 03:50:00,COMPLETADA
4328,4455,2025-11-25 00:41:16,COMPLETADA
4329,2011,2025-04-23 11:14:18,PENDIENTE
4330,771,2025-12-16 14:51:29,COMPLETADA
4331,2764,2025-05-06 05:25:42,COMPLETADA
4332,3845,2025-06-26 05:21:52,COMPLETADA
4333,2538,2025-02-19 14:36:14,COMPLETADA
4334,3697,2025-05-13 09:01:47,COMPLETADA
4335,3364,2025-11-05 14:26:20,COMPLETADA
4336,1052,2025-08-04 06:16:00,COMPLETADA
4337,232,2025-06-08 17:24:26,CANCELADA
4338,3641,2025-03-26 12:25:14,COMPLETADA
4339,1485,2025-12-31 15:48:29,COMPLETADA
4340,4629,2025-01-11 22:58:52,COMPLETADA
4341,4389,2025-08-07 09:32:52,PENDIENTE
4342,400,2025-11-11 07:33:26,COMPLETADA
4343,964,2025-12-12 22:45:03,PENDIENTE
4344,4024,2025-03-17 01:00:14,COMPLETADA
4345,3701,2025-11-29 11:30:45,COMPLETADA
4346,1334,2025-03-12 14:30:21,COMPLETADA
4347,4925,2025-08-31 20:07:32,COMPLETADA
4348,899,2025-10-15 06:03:33,PENDIENTE
4349,630,2025-05-12 00:49:13,COMPLETADA
4350,3984,2025-07-19 16:55:42,COMPLETADA
4351,3173,2025-08-24 04:27:52,PENDIENTE
4352,1447,2025-09-14 22:59:27,PENDIENTE
4353,360,2025-08-05 12:50:37,COMPLETADA
4354,1831,2025-06-20 15:53:38,COMPLETADA
4355,4781,2025-11-04 01:17:11,PENDIENTE
4356,1874,2025-06-05 07:23:58,PENDIENTE
4357,952,2025-12-10 07:16:42,COMPLETADA
4358,1141,2025-09-21 02:45:48,COMPLETADA
4359,4958,2025-09-16 10:09:21,COMPLETADA
4360,3589,2025-09-17 11:13:15,COMPLETADA
4361,3523,2025-11-10 00:47:16,COMPLETADA
4362,4303,2025-01-10 02:17:54,CANCELADA
4363,3018,2025-07-11 00:26:24,COMPLETADA
4364,872,2025-02-04 02:43:31,COMPLETADA
4365,275,2025-07-23 21:18:07,COMPLETADA
4366,4566,2025-12-04 02:16:08,PENDIENTE
4367,549,2025-09-29 20:15:49,COMPLETADA
4368,2153,2025-04-10 01:02:30,CANCELADA
4369,2930,2025-01-05 22:29:24,COMPLETADA
4370,4155,2025-10-10 04:14:22,CANCELADA
4371,1127,2025-01-10 09:16:15,COMPLETADA
4372,1328,2025-12-27 20:51:59,COMPLETADA
4373,1531,2025-09-28 10:06:09,PENDIENTE
4374,3655,2025-01-31 08:48:30,PENDIENTE
4375,4473,2025-02-07 00:48:59,COMPLETADA
4376,2155,2025-03-27 23:58:16,COMPLETADA
4377,1520,2025-11-30 11:37:42,COMPLETADA
4378,950,2025-10-17 08:42:46,COMPLETADA
4379,1903,2025-07-31 01:36:25,COMPLETADA
4380,2461,2025-11-21 15:02:18,COMPLETADA
4381,3201,2025-06-17 09:49:27,COMPLETADA
4382,492,2025-06-03 08:38:14,COMPLETADA
4383,100,2025-11-16 17:15:28,COMPLETADA
4384,2179,2025-05-22 21:10:47,COMPLETADA
4385,73,2025-08-26 04:58:12,COMPLETADA
4386,1123,2025-03-30 14:57:09,COMPLETADA
4387,1997,2025-12-29 04:19:38,CANCELADA
4388,1750,2025-09-17 04:02:37,COMPLETADA
4389,3890,2025-07-24 08:51:25,COMPLETADA
4390,1755,2025-02-08 20:55:21,COMPLETADA
4391,3178,2025-11-06 20:08:21,COMPLETADA
4392,4436,2025-01-24 06:02:41,CANCELADA
4393,581,2025-04-13 00:00:37,COMPLETADA
4394,1041,2025-02-22 00:45:04,CANCELADA
4395,1192,2025-11-03 06:31:03,CANCELADA
4396,558,2025-07-01 13:02:17,COMPLETADA
4397,595,2025-09-17 18:02:10,COMPLETADA
4398,2024,2025-04-24 01:28:43,COMPLETADA
4399,3388,2025-04-30 23:22:23,PENDIENTE
4400,2964,2025-03-25 23:58:53,CANCELADA
4401,2151,2025-08-26 11:19:32,COMPLETADA
4402,3538,2025-05-10 12:08:34,COMPLETADA
4403,2626,2025-04-07 17:33:28,PENDIENTE
4404,227,2025-05-29 03:24:42,COMPLETADA
4405,3062,2025-06-15 01:07:16,COMPLETADA
4406,4968,2025-02-26 00:57:18,PENDIENTE
4407,1841,2025-04-18 14:48:51,PENDIENTE
4408,1044,2025-02-01 06:58:50,COMPLETADA
4409,4175,2025-09-01 17:15:57,CANCELADA
4410,1289,2025-10-12 01:47:46,COMPLETADA
4411,4271,2025-01-06 00:48:21,COMPLETADA
4412,615,2025-04-18 17:07:45,COMPLETADA
4413,254,2025-10-09 08:38:48,COMPLETADA
4414,4602,2025-01-16 17:33:45,COMPLETADA
4415,1193,2025-11-13 16:19:08,PENDIENTE
4416,328,2025-10-01 03:28:02,COMPLETADA
4417,3222,2025-11-25 23:50:54,COMPLETADA
4418,2798,2025-05-17 23:32:42,COMPLETADA
4419,4386,2025-01-25 11:33:32,COMPLETADA
4420,2525,2025-02-15 01:54:20,CANCELADA
4421,3850,2025-10-15 18:46:22,COMPLETADA
4422,3163,2025-09-21 00:54:50,PENDIENTE
4423,4830,2025-09-14 05:04:40,PENDIENTE
4424,4958,2025-12-31 07:21:02,COMPLETADA
4425,4703,2025-07-30 01:54:33,COMPLETADA
4426,2762,2025-03-31 00:19:46,COMPLETADA
4427,4012,2025-08-12 22:24:26,CANCELADA
4428,4365,2025-04-19 20:51:28,COMPLETADA
4429,516,2025-07-09 09:24:04,COMPLETADA
4430,2198,2025-12-28 10:06:20,CANCELADA
4431,2368,2025-07-04 16:43:57,COMPLETADA
4432,1867,2025-05-16 07:54:40,COMPLETADA
4433,2656,2025-07-01 01:15:10,CANCELADA
4434,4637,2025-05-22 07:38:50,COMPLETADA
4435,2510,2025-03-10 22:33:33,COMPLETADA
4436,2745,2025-03-01 03:05:48,COMPLETADA
4437,3372,2025-03-16 15:33:17,COMPLETADA
4438,4897,2025-04-20 13:06:24,COMPLETADA
4439,1543,2025-02-27 08:58:50,PENDIENTE
4440,1141,2025-06-26 04:20:27,PENDIENTE
4441,2417,2025-08-23 05:04:39,COMPLETADA
4442,2962,2025-04-18 16:25:34,PENDIENTE
4443,4530,2025-09-24 15:22:02,COMPLETADA
4444,3791,2025-08-28 19:40:18,COMPLETADA
4445,1421,2025-04-18 14:22:54,COMPLETADA
4446,2388,2025-05-10 22:20:27,COMPLETADA
4447,1686,2025-08-29 06:18:52,COMPLETADA
4448,2764,2025-10-14 06:07:25,COMPLETADA
4449,4072,2025-03-08 13:47:36,COMPLETADA
4450,3209,2025-01-13 09:28:28,COMPLETADA
4451,2218,2025-02-18 07:00:13,CANCELADA
4452,3761,2025-10-23 10:42:01,COMPLETADA
4453,1199,2025-09-16 22:11:58,COMPLETADA
4454,591,2025-12-18 06:33:12,COMPLETADA
4455,3085,2025-10-03 12:42:46,PENDIENTE
4456,3221,2025-02-22 20:45:15,COMPLETADA
4457,1548,2025-11-02 20:01:38,PENDIENTE
4458,2088,2025-12-18 03:09:31,CANCELADA
4459,3726,2025-07-20 22:22:12,CANCELADA
4460,4511,2025-12-30 22:25:05,COMPLETADA
4461,2270,2025-09-17 14:15:36,COMPLETADA
4462,3445,2025-12-26 04:52:09,COMPLETADA
4463,418,2025-02-06 02:05:21,CANCELADA
4464,4011,2025-08-29 18:35:08,COMPLETADA
4465,3903,2025-11-09 05:54:22,COMPLETADA
4466,2566,2025-06-12 07:52:29,COMPLETADA
4467,1484,2025-04-11 10:35:27,COMPLETADA
4468,447,2025-03-14 18:02:47,COMPLETADA
4469,576,2025-09-03 06:12:42,COMPLETADA
4470,4494,2025-10-07 17:57:21,COMPLETADA
4471,1044,2025-07-07 05:50:28,PENDIENTE
4472,3468,2025-06-09 16:26:48,COMPLETADA
4473,4642,2025-03-05 06:28:48,COMPLETADA
4474,913,2025-07-26 06:09:03,COMPLETADA
4475,2271,2025-07-04 07:55:49,COMPLETADA
4476,1972,2025-01-08 16:10:28,COMPLETADA
4477,4946,2025-07-17 19:42:26,COMPLETADA
4478,2186,2025-08-16 18:44:05,CANCELADA
4479,2897,2025-01-04 13:58:42,PENDIENTE
4480,1243,2025-06-22 16:20:46,COMPLETADA
4481,4786,2025-02-28 14:53:11,COMPLETADA
4482,1802,2025-12-01 22:48:06,COMPLETADA
4483,3140,2025-04-17 04:23:07,COMPLETADA
4484,143,2025-02-11 13:48:22,CANCELADA
4485,747,2025-10-20 03:55:23,COMPLETADA
4486,2210,2025-02-05 08:58:41,PENDIENTE
4487,1021,2025-03-07 15:25:17,COMPLETADA
4488,3330,2025-03-04 02:57:19,COMPLETADA
4489,3765,2025-05-13 03:34:11,COMPLETADA
4490,1422,2025-12-01 15:05:20,CANCELADA
4491,2290,2025-02-28 09:36:19,COMPLETADA
4492,1957,2025-02-17 03:26:31,PENDIENTE
4493,3566,2025-12-17 19:32:46,COMPLETADA
4494,4913,2025-03-01 15:11:42,PENDIENTE
4495,3655,2025-06-16 18:33:58,COMPLETADA
4496,823,2025-08-24 23:01:23,PENDIENTE
4497,3347,2025-03-22 23:58:31,PENDIENTE
4498,3626,2025-07-07 05:22:35,COMPLETADA
4499,3150,2025-02-13 15:35:05,CANCELADA
4500,3115,2025-06-19 17:29:01,COMPLETADA
4501,2226,2025-03-27 18:47:07,COMPLETADA
4502,4027,2025-04-26 05:31:17,COMPLETADA
4503,4293,2025-02-07 14:15:50,COMPLETADA
4504,170,2025-01-26 12:48:24,COMPLETADA
4505,3178,2025-08-11 10:02:16,PENDIENTE
4506,4969,2025-02-05 09:29:20,COMPLETADA
4507,1184,2025-10-07 18:21:52,PENDIENTE
4508,4924,2025-12-11 09:43:48,PENDIENTE
4509,3094,2025-03-30 18:01:46,COMPLETADA
4510,3310,2025-07-14 15:21:20,COMPLETADA
4511,2575,2025-08-21 01:22:03,COMPLETADA
4512,2246,2025-08-18 22:25:29,COMPLETADA
4513,2382,2025-02-21 10:11:50,CANCELADA
4514,3109,2025-08-24 02:02:10,COMPLETADA
4515,3848,2025-04-01 04:12:02,CANCELADA
4516,4615,2025-11-18 04:46:59,COMPLETADA
4517,530,2025-06-24 10:29:20,COMPLETADA
4518,180,2025-03-18 03:19:04,COMPLETADA
4519,2828,2025-10-03 22:47:12,COMPLETADA
4520,168,2025-12-01 00:56:53,COMPLETADA
4521,3649,2025-07-31 11:33:24,CANCELADA
4522,733,2025-07-28 03:35:54,COMPLETADA
4523,2853,2025-02-18 07:05:48,COMPLETADA
4524,3004,2025-03-22 11:41:20,CANCELADA
4525,2129,2025-10-17 20:58:13,COMPLETADA
4526,1381,2025-03-07 01:56:43,COMPLETADA
4527,4797,2025-06-27 13:48:03,COMPLETADA
4528,4908,2025-03-20 17:43:23,COMPLETADA
4529,1604,2025-09-11 02:30:44,PENDIENTE
4530,3125,2025-12-30 09:01:58,COMPLETADA
4531,1873,2025-12-24 19:26:17,COMPLETADA
4532,1301,2025-01-30 13:39:30,COMPLETADA
4533,4529,2025-05-18 19:52:55,COMPLETADA
4534,650,2025-07-18 13:19:21,COMPLETADA
4535,2091,2025-09-25 09:02:07,COMPLETADA
4536,2402,2025-10-27 08:27:26,COMPLETADA
4537,3571,2025-04-01 13:20:13,COMPLETADA
4538,1524,2025-09-21 16:38:08,COMPLETADA
4539,2553,2025-04-20 22:25:24,COMPLETADA
4540,548,2025-01-13 23:43:14,COMPLETADA
4541,756,2025-04-15 10:07:00,COMPLETADA
4542,4691,2025-10-30 14:34:01,PENDIENTE
4543,1442,2025-12-07 19:59:37,COMPLETADA
4544,3853,2025-09-03 21:57:42,CANCELADA
4545,1376,2025-04-25 10:01:54,COMPLETADA
4546,1601,2025-02-06 09:44:03,COMPLETADA
4547,632,2025-08-18 18:24:09,COMPLETADA
4548,832,2025-10-19 15:15:26,COMPLETADA
4549,1465,2025-09-25 17:59:21,COMPLETADA
4550,3790,2025-09-18 21:19:56,COMPLETADA
4551,3023,2026-01-03 05:02:46,PENDIENTE
4552,1252,2025-12-14 00:42:12,COMPLETADA
4553,1531,2025-08-05 15:41:33,COMPLETADA
4554,72,2025-03-08 03:33:19,COMPLETADA
4555,1408,2025-10-21 01:31:02,PENDIENTE
4556,4205,2025-10-25 18:23:58,PENDIENTE
4557,4104,2025-07-10 01:16:05,COMPLETADA
4558,466,2025-04-05 09:48:09,COMPLETADA
4559,1369,2025-02-05 17:34:33,COMPLETADA
4560,1278,2025-02-10 09:30:11,PENDIENTE
4561,1982,2025-04-22 08:25:19,CANCELADA
4562,3009,2025-04-17 03:27:52,COMPLETADA
4563,2288,2025-01-27 02:22:46,COMPLETADA
4564,3727,2025-02-17 16:15:38,COMPLETADA
4565,901,2025-07-09 06:59:51,PENDIENTE
4566,1328,2025-07-13 02:17:14,COMPLETADA
4567,347,2025-01-20 02:12:31,COMPLETADA
4568,3092,2025-02-22 20:09:20,COMPLETADA
4569,2353,2025-05-19 21:28:31,COMPLETADA
4570,4014,2025-10-08 12:53:06,PENDIENTE
4571,3236,2025-03-09 13:55:07,COMPLETADA
4572,3309,2025-02-05 08:51:09,CANCELADA
4573,3823,2025-01-06 18:58:51,CANCELADA
4574,4258,2025-12-21 01:16:43,COMPLETADA
4575,4961,2025-07-20 16:49:33,COMPLETADA
4576,3320,2025-07-21 20:46:29,PENDIENTE
4577,4289,2025-07-12 23:02:23,CANCELADA
4578,1368,2025-07-07 02:13:02,COMPLETADA
4579,4094,2025-09-20 01:12:44,COMPLETADA
4580,299,2025-05-28 21:11:08,COMPLETADA
4581,4914,2025-08-31 05:51:21,CANCELADA
4582,2445,2025-05-10 14:38:00,COMPLETADA
4583,3379,2025-03-29 00:36:37,COMPLETADA
4584,2454,2025-12-05 03:23:20,COMPLETADA
4585,2577,2025-06-30 22:06:15,COMPLETADA
4586,132,2025-02-25 18:53:26,COMPLETADA
4587,1206,2025-10-11 14:18:17,COMPLETADA
4588,4837,2025-11-01 05:48:27,PENDIENTE
4589,1146,2025-03-07 12:22:26,COMPLETADA
4590,2474,2025-02-17 20:59:15,COMPLETADA
4591,1166,2025-04-14 08:39:24,COMPLETADA
4592,1861,2025-08-20 18:38:06,CANCELADA
4593,2072,2025-06-17 03:49:40,COMPLETADA
4594,3821,2025-07-27 20:55:18,PENDIENTE
4595,3044,2025-05-10 11:43:36,CANCELADA
4596,3796,2025-07-17 00:13:44,COMPLETADA
4597,421,2025-05-27 21:46:44,COMPLETADA
4598,1193,2025-10-22 10:52:23,CANCELADA
4599,830,2025-09-08 15:31:24,COMPLETADA
4600,436,2025-04-28 04:55:25,COMPLETADA
4601,3167,2025-02-11 02:38:17,CANCELADA
4602,3551,2025-07-20 06:50:55,COMPLETADA
4603,2409,2025-01-27 15:10:17,COMPLETADA
4604,4199,2026-01-03 14:31:58,COMPLETADA
4605,332,2025-06-13 17:23:58,CANCELADA
4606,3928,2025-12-03 10:44:24,COMPLETADA
4607,2716,2025-06-07 16:32:46,COMPLETADA
4608,4152,2025-02-24 04:58:29,COMPLETADA
4609,830,2025-08-11 09:21:31,COMPLETADA
4610,4601,2025-03-18 06:11:17,COMPLETADA
4611,203,2025-01-23 15:42:07,COMPLETADA
4612,4269,2025-03-05 01:56:49,COMPLETADA
4613,3673,2025-04-16 20:21:30,COMPLETADA
4614,3771,2025-10-05 23:44:37,COMPLETADA
4615,2676,2025-09-15 10:52:57,COMPLETADA
4616,418,2025-07-24 16:26:38,PENDIENTE
4617,4798,2025-12-07 08:45:41,COMPLETADA
4618,3592,2025-05-07 15:42:35,PENDIENTE
4619,3551,2025-03-28 17:13:05,PENDIENTE
4620,297,2025-12-25 12:27:48,PENDIENTE
4621,4490,2025-10-29 04:48:25,PENDIENTE
4622,4640,2025-02-22 04:58:36,COMPLETADA
4623,1257,2025-05-27 19:13:22,CANCELADA
4624,3096,2025-01-27 03:22:47,COMPLETADA
4625,3604,2025-06-23 19:17:38,PENDIENTE
4626,2189,2025-04-11 21:46:32,COMPLETADA
4627,1609,2025-12-25 20:38:11,COMPLETADA
4628,3145,2025-06-03 08:39:24,COMPLETADA
4629,1805,2025-04-12 04:06:13,COMPLETADA
4630,2482,2025-12-25 20:52:36,COMPLETADA
4631,1090,2025-06-03 18:24:21,COMPLETADA
4632,4664,2025-04-08 05:01:08,COMPLETADA
4633,1243,2025-04-21 21:17:51,COMPLETADA
4634,4655,2025-07-15 21:06:58,COMPLETADA
4635,1726,2025-08-11 04:00:57,COMPLETADA
4636,543,2025-11-21 06:36:28,COMPLETADA
4637,307,2025-04-26 05:28:37,COMPLETADA
4638,3954,2025-06-08 14:32:26,PENDIENTE
4639,1795,2025-06-15 16:39:37,COMPLETADA
4640,1357,2025-12-03 09:32:38,CANCELADA
4641,4043,2025-01-07 22:04:13,COMPLETADA
4642,3766,2025-12-21 04:39:18,PENDIENTE
4643,2808,2025-04-16 18:14:25,COMPLETADA
4644,3049,2025-05-25 04:48:10,CANCELADA
4645,2115,2025-12-09 19:35:03,COMPLETADA
4646,4489,2025-11-20 02:05:06,CANCELADA
4647,2709,2025-10-12 20:57:29,COMPLETADA
4648,2675,2025-06-27 14:09:34,COMPLETADA
4649,4832,2025-01-15 10:14:56,COMPLETADA
4650,2286,2025-12-20 03:18:37,PENDIENTE
4651,2010,2025-10-26 22:12:10,COMPLETADA
4652,183,2025-11-07 20:11:24,COMPLETADA
4653,2230,2025-05-26 03:57:34,COMPLETADA
4654,4169,2025-10-17 19:40:08,COMPLETADA
4655,3316,2025-09-18 22:16:53,COMPLETADA
4656,4848,2025-09-18 19:29:43,COMPLETADA
4657,2111,2025-06-23 01:28:16,COMPLETADA
4658,1213,2025-11-11 05:42:06,COMPLETADA
4659,1794,2025-11-09 16:34:28,CANCELADA
4660,2038,2025-07-23 00:42:38,COMPLETADA
4661,1256,2025-05-20 21:52:13,CANCELADA
4662,4442,2025-04-21 02:24:31,COMPLETADA
4663,3381,2025-09-14 05:46:59,PENDIENTE
4664,3435,2025-04-06 01:59:08,COMPLETADA
4665,2451,2025-12-15 17:08:19,COMPLETADA
4666,1331,2025-07-31 01:30:06,COMPLETADA
4667,544,2025-06-29 15:34:14,PENDIENTE
4668,467,2025-04-12 20:24:31,COMPLETADA
4669,3541,2025-04-16 23:44:52,COMPLETADA
4670,3877,2025-04-27 23:14:50,CANCELADA
4671,2735,2025-04-14 00:25:50,CANCELADA
4672,969,2025-05-21 07:12:02,COMPLETADA
4673,3986,2025-09-12 08:48:58,CANCELADA
4674,4030,2025-06-23 00:22:46,CANCELADA
4675,3247,2025-12-16 16:05:57,COMPLETADA
4676,3321,2025-10-25 03:27:11,COMPLETADA
4677,1927,2025-05-27 15:41:16,COMPLETADA
4678,1351,2025-11-25 17:46:06,COMPLETADA
4679,4899,2025-05-18 07:58:54,COMPLETADA
4680,3088,2025-02-07 05:06:32,CANCELADA
4681,825,2025-02-25 04:36:14,COMPLETADA
4682,70,2025-10-14 10:04:24,COMPLETADA
4683,3511,2025-12-14 20:25:24,COMPLETADA
4684,757,2025-11-21 03:01:27,CANCELADA
4685,1245,2025-06-17 06:53:29,CANCELADA
4686,18,2025-01-28 00:56:13,COMPLETADA
4687,268,2025-02-25 11:46:38,COMPLETADA
4688,3005,2025-03-27 06:45:11,PENDIENTE
4689,2927,2025-03-12 21:51:53,PENDIENTE
4690,717,2025-03-09 20:18:03,COMPLETADA
4691,2538,2025-04-24 19:59:12,COMPLETADA
4692,320,2025-05-02 23:18:23,CANCELADA
4693,675,2025-10-10 05:09:22,CANCELADA
4694,2,2025-10-13 21:03:36,PENDIENTE
4695,1575,2025-07-06 14:48:25,PENDIENTE
4696,3202,2025-11-02 15:28:00,PENDIENTE
4697,4018,2025-09-26 15:52:22,COMPLETADA
4698,4861,2025-04-27 06:05:32,COMPLETADA
4699,4310,2025-03-17 09:13:46,COMPLETADA
4700,2331,2025-11-18 21:30:03,COMPLETADA
4701,3788,2025-02-05 03:26:04,COMPLETADA
4702,2130,2025-02-17 02:46:53,COMPLETADA
4703,4218,2025-03-30 14:04:03,COMPLETADA
4704,4969,2025-02-26 20:58:29,COMPLETADA
4705,2325,2025-09-12 12:46:33,COMPLETADA
4706,2775,2025-01-20 17:38:43,PENDIENTE
4707,3873,2025-08-27 21:39:27,PENDIENTE
4708,2939,2025-05-01 12:45:09,CANCELADA
4709,2511,2025-12-18 07:43:32,COMPLETADA
4710,3286,2025-09-22 16:16:54,COMPLETADA
4711,1927,2025-02-10 06:24:37,PENDIENTE
4712,2534,2025-02-19 03:23:15,PENDIENTE
4713,1725,2025-02-10 20:14:57,COMPLETADA
4714,1219,2025-05-25 00:02:56,PENDIENTE
4715,302,2025-04-13 17:55:32,COMPLETADA
4716,4815,2025-03-08 02:02:33,CANCELADA
4717,1210,2025-06-26 00:34:10,COMPLETADA
4718,3678,2025-10-13 19:46:56,COMPLETADA
4719,602,2025-07-14 04:02:54,COMPLETADA
4720,2726,2025-02-09 17:38:18,PENDIENTE
4721,4746,2025-07-09 12:11:43,COMPLETADA
4722,3946,2025-04-01 11:00:48,COMPLETADA
4723,1005,2025-07-22 22:51:53,CANCELADA
4724,4523,2025-01-29 18:16:15,PENDIENTE
4725,2479,2025-05-10 13:22:29,CANCELADA
4726,1719,2025-03-27 23:31:15,CANCELADA
4727,278,2025-09-04 03:03:13,COMPLETADA
4728,3202,2025-03-27 19:31:12,COMPLETADA
4729,542,2025-07-22 11:26:10,COMPLETADA
4730,2066,2025-01-05 23:04:15,COMPLETADA
4731,4077,2025-02-25 15:50:01,COMPLETADA
4732,3257,2025-04-06 18:44:47,PENDIENTE
4733,2651,2025-12-13 22:34:37,COMPLETADA
4734,2679,2025-05-03 08:57:02,PENDIENTE
4735,3460,2025-02-26 01:43:24,PENDIENTE
4736,4642,2025-05-03 13:34:19,CANCELADA
4737,1508,2025-07-02 07:20:56,COMPLETADA
4738,1345,2025-07-11 09:14:40,CANCELADA
4739,3407,2025-09-15 00:49:54,COMPLETADA
4740,2741,2025-09-09 03:25:01,COMPLETADA
4741,1150,2025-02-02 16:23:31,COMPLETADA
4742,4948,2025-07-20 01:52:42,COMPLETADA
4743,2277,2025-12-30 00:54:50,CANCELADA
4744,1479,2025-02-16 15:44:55,COMPLETADA
4745,76,2025-10-20 03:11:16,COMPLETADA
4746,2810,2025-09-10 14:19:51,PENDIENTE
4747,3056,2025-06-28 22:41:15,COMPLETADA
4748,857,2025-10-12 05:37:06,COMPLETADA
4749,4105,2025-05-09 14:34:38,COMPLETADA
4750,1211,2025-10-25 21:23:56,COMPLETADA
4751,4137,2025-07-19 13:51:32,COMPLETADA
4752,3201,2025-05-24 02:45:12,CANCELADA
4753,4838,2025-01-08 10:17:00,COMPLETADA
4754,1612,2025-05-13 20:28:15,COMPLETADA
4755,323,2025-12-30 04:18:35,COMPLETADA
4756,4842,2025-05-26 18:20:28,COMPLETADA
4757,4414,2025-12-10 10:25:30,CANCELADA
4758,3740,2025-10-18 11:28:46,COMPLETADA
4759,2725,2025-06-06 01:23:31,COMPLETADA
4760,4828,2025-10-09 16:08:34,COMPLETADA
4761,515,2025-05-15 21:36:38,COMPLETADA
4762,3419,2025-09-29 12:35:48,CANCELADA
4763,4987,2025-02-27 09:23:35,COMPLETADA
4764,2582,2025-12-07 12:38:56,PENDIENTE
4765,1826,2025-09-21 21:39:09,COMPLETADA
4766,2460,2025-08-31 13:44:20,CANCELADA
4767,318,2025-01-05 07:51:27,PENDIENTE
4768,4748,2025-08-29 03:44:35,COMPLETADA
4769,2174,2025-04-30 20:25:51,COMPLETADA
4770,1878,2025-08-24 11:17:19,COMPLETADA
4771,3681,2025-10-07 07:10:36,COMPLETADA
4772,19,2025-02-10 16:02:57,COMPLETADA
4773,624,2025-07-06 15:41:30,PENDIENTE
4774,2242,2025-02-15 04:49:30,COMPLETADA
4775,4478,2025-11-05 17:00:19,CANCELADA
4776,134,2025-11-27 12:55:30,COMPLETADA
4777,2509,2025-10-23 08:01:27,PENDIENTE
4778,420,2025-01-10 21:30:21,COMPLETADA
4779,4753,2025-02-14 23:34:48,COMPLETADA
4780,4525,2025-05-19 07:42:35,COMPLETADA
4781,950,2025-08-19 09:12:21,CANCELADA
4782,3187,2025-06-04 17:12:20,COMPLETADA
4783,2692,2025-04-01 07:03:22,COMPLETADA
4784,1641,2025-02-25 16:39:12,COMPLETADA
4785,3519,2025-04-16 00:00:15,COMPLETADA
4786,2012,2025-08-10 05:18:38,CANCELADA
4787,170,2025-02-14 12:44:30,COMPLETADA
4788,2116,2025-04-29 21:24:49,COMPLETADA
4789,2395,2025-09-03 01:10:28,PENDIENTE
4790,3405,2025-08-16 15:57:25,COMPLETADA
4791,3494,2025-11-30 16:41:16,COMPLETADA
4792,1343,2025-08-04 11:45:33,COMPLETADA
4793,2366,2025-08-28 18:15:05,COMPLETADA
4794,4443,2025-04-12 13:04:00,PENDIENTE
